0	2.5	0.25	0.5	['B4']	[]	[0]	[11]
32	2.0	0.5	0.5	['D1', 'D2', 'F#3', 'A3', 'D4', 'F#4']	['P8', 'M17', 'P19', 'P22', 'M24', 'M10', 'P12', 'P15', 'm3', 'm6', 'P4', 'M6', 'M3']	[0, 3, 7]	[2, 6, 9]
32	2.5	0.25	0.5	['D1', 'D2', 'F#3', 'A3', 'D4', 'F#4', 'A4']	['P8', 'M17', 'P19', 'P22', 'M24', 'P26', 'M10', 'P12', 'P15', 'm3', 'm6', 'm10', 'P4', 'M6', 'M3', 'P5']	[0, 3, 7]	[2, 6, 9]
33	1.0	1.0	0.5	['A1', 'A2', 'A3', 'C4', 'E4', 'A4']	['P8', 'P15', 'm17', 'P19', 'P22', 'm10', 'P12', 'm3', 'P5', 'M3', 'M6', 'P4']	[0, 3, 7]	[9, 0, 4]
33	1.5	0.25	0.5	['A1', 'A2', 'A3', 'C4', 'E4', 'A4']	['P8', 'P15', 'm17', 'P19', 'P22', 'm10', 'P12', 'm3', 'P5', 'M3', 'M6', 'P4']	[0, 3, 7]	[9, 0, 4]
33	2.0	0.5	0.5	['C2', 'C3', 'G3', 'C4', 'E4', 'G4']	['P8', 'P12', 'P15', 'M17', 'P19', 'P5', 'M10', 'P4', 'M6', 'M3', 'm3']	[0, 3, 7]	[0, 4, 7]
33	2.5	0.25	0.5	['C2', 'C3', 'G3', 'C4', 'E4', 'G4']	['P8', 'P12', 'P15', 'M17', 'P19', 'P5', 'M10', 'P4', 'M6', 'M3', 'm3']	[0, 3, 7]	[0, 4, 7]
34	1.0	1.0	1.0	['D2', 'D3', 'F#3', 'A3', 'D4', 'F#4']	['P8', 'M10', 'P12', 'P15', 'M17', 'M3', 'P5', 'm3', 'm6', 'P4', 'M6']	[0, 3, 7]	[2, 6, 9]
34	2.0	0.5	0.5	['D2', 'D3', 'F#3', 'A3', 'D4', 'F#4']	['P8', 'M10', 'P12', 'P15', 'M17', 'M3', 'P5', 'm3', 'm6', 'P4', 'M6']	[0, 3, 7]	[2, 6, 9]
34	2.5	0.25	0.5	['D2', 'D3', 'F#3', 'A3', 'D4', 'F#4']	['P8', 'M10', 'P12', 'P15', 'M17', 'M3', 'P5', 'm3', 'm6', 'P4', 'M6']	[0, 3, 7]	[2, 6, 9]
35	1.0	1.0	0.5	['B1', 'B2', 'F#3', 'B3', 'D#4', 'F#4']	['P8', 'P12', 'P15', 'M17', 'P19', 'P5', 'M10', 'P4', 'M6', 'M3', 'm3']	[0, 3, 7]	[11, 3, 6]
35	1.5	0.25	0.5	['B1', 'B2', 'F#3', 'B3', 'D#4', 'F#4']	['P8', 'P12', 'P15', 'M17', 'P19', 'P5', 'M10', 'P4', 'M6', 'M3', 'm3']	[0, 3, 7]	[11, 3, 6]
35	2.0	0.5	0.5	['B1', 'B2', 'F#3', 'B3', 'D#4', 'F#4', 'B4']	['P8', 'P12', 'P15', 'M17', 'P19', 'P22', 'P5', 'M10', 'P4', 'M6', 'P11', 'M3', 'm3', 'm6']	[0, 3, 7]	[11, 3, 6]
35	2.5	0.25	0.5	['B1', 'B2', 'F#3', 'B3', 'D#4', 'F#4', 'B4']	['P8', 'P12', 'P15', 'M17', 'P19', 'P22', 'P5', 'M10', 'P4', 'M6', 'P11', 'M3', 'm3', 'm6']	[0, 3, 7]	[11, 3, 6]
36	1.0	1.0	1.0	['G#1', 'G#2', 'B3', 'E4', 'B4']	['P8', 'm17', 'm20', 'm24', 'm10', 'm13', 'P4', 'P5']	[0, 3, 7]	[4, 8, 11]
36	2.0	0.5	0.5	['G#1', 'G#2', 'B3', 'E4', 'B4']	['P8', 'm17', 'm20', 'm24', 'm10', 'm13', 'P4', 'P5']	[0, 3, 7]	[4, 8, 11]
36	2.5	0.25	0.5	['G#1', 'G#2', 'B3', 'E4', 'B4']	['P8', 'm17', 'm20', 'm24', 'm10', 'm13', 'P4', 'P5']	[0, 3, 7]	[4, 8, 11]
37	1.0	1.0	0.5	['G1', 'G2', 'B3', 'E4', 'B4']	['P8', 'M17', 'M20', 'M24', 'M10', 'M13', 'P4', 'P5']	[0, 3, 7]	[4, 7, 11]
37	1.5	0.25	0.5	['G1', 'G2', 'B3', 'E4', 'B4']	['P8', 'M17', 'M20', 'M24', 'M10', 'M13', 'P4', 'P5']	[0, 3, 7]	[4, 7, 11]
37	2.0	0.5	0.5	['G1', 'G2', 'B3', 'E4', 'C#5', 'E5']	['P8', 'M17', 'M20', 'A25', 'M27', 'M10', 'M13', 'A18', 'P4', 'M9', 'P11', 'M6', 'm3']	[0, 2, 5, 8]	[11, 1, 4, 7]
37	2.5	0.25	0.5	['G1', 'G2', 'B3', 'E4', 'C#5', 'E5']	['P8', 'M17', 'M20', 'A25', 'M27', 'M10', 'M13', 'A18', 'P4', 'M9', 'P11', 'M6', 'm3']	[0, 2, 5, 8]	[11, 1, 4, 7]
38	1.0	1.0	1.5	['F#1', 'F#2', 'A#3', 'F#4', 'A#4', 'C#5', 'E5']	['P8', 'M17', 'P22', 'M24', 'P26', 'm28', 'M10', 'P15', 'P19', 'm21', 'm6', 'm10', 'd12', 'M3', 'P5', 'm7', 'm3', 'd5']	[0, 2, 5, 8]	[10, 1, 4, 6]
38	2.5	0.25	0.5	['F#1', 'F#2', 'E4', 'A#4', 'C#5', 'E5']	['P8', 'm21', 'M24', 'P26', 'm28', 'm14', 'M17', 'P19', 'A4', 'M6', 'm3', 'd5']	[0, 2, 5, 8]	[10, 1, 4, 6]
39	1.0	1.0	1.5	['F#2', 'F#3', 'E4', 'A#4', 'C#5', 'E5']	['P8', 'm14', 'M17', 'P19', 'm21', 'm7', 'M10', 'P12', 'A4', 'M6', 'm3', 'd5']	[0, 2, 5, 8]	[10, 1, 4, 6]
39	2.5	0.25	0.5	['F#2', 'F#3', 'D#4', 'B4', 'D#5', 'F#5']	['P8', 'M13', 'P18', 'M20', 'P22', 'M6', 'P11', 'P15', 'm6', 'm10', 'M3', 'P5', 'm3']	[0, 3, 7]	[11, 3, 6]
40	1.0	1.0	1.0	['B1', 'B2', 'D#4', 'B4', 'D#5', 'F#5']	['P8', 'M17', 'P22', 'M24', 'P26', 'M10', 'P15', 'P19', 'm6', 'm10', 'M3', 'P5', 'm3']	[0, 3, 7]	[11, 3, 6]
40	2.0	0.5	0.5	['B1', 'B2', 'D#4', 'B4', 'D#5', 'F#5']	['P8', 'M17', 'P22', 'M24', 'P26', 'M10', 'P15', 'P19', 'm6', 'm10', 'M3', 'P5', 'm3']	[0, 3, 7]	[11, 3, 6]
40	2.5	0.25	0.5	['B4']	[]	[0]	[11]
41	1.0	1.0	0.75	['E2', 'E3', 'G4', 'B4', 'E5']	['P8', 'm17', 'P19', 'P22', 'm10', 'P12', 'P15', 'M3', 'M6', 'P4']	[0, 3, 7]	[4, 7, 11]
41	1.75	0.125	0.25	['E2', 'E3', 'G4', 'B4', 'E5']	['P8', 'm17', 'P19', 'P22', 'm10', 'P12', 'P15', 'M3', 'M6', 'P4']	[0, 3, 7]	[4, 7, 11]
41	2.0	0.5	0.75	['A1', 'A2', 'A4', 'C#5', 'A5']	['P8', 'P22', 'M24', 'P29', 'P15', 'M17', 'M3', 'm6']	[0, 4]	[9, 1]
41	2.75	0.125	0.25	['B1', 'B2', 'F#4', 'D#5', 'F#5']	['P8', 'P19', 'M24', 'P26', 'P12', 'M17', 'M6', 'm3']	[0, 3, 7]	[11, 3, 6]
42	1.0	1.0	0.75	['E2', 'E3', 'G4', 'E5', 'G5']	['P8', 'm17', 'P22', 'm24', 'm10', 'P15', 'M6', 'm3']	[0, 3]	[4, 7]
42	1.75	0.125	0.25	['E2', 'E3', 'G4', 'B4', 'E5', 'G5']	['P8', 'm17', 'P19', 'P22', 'm24', 'm10', 'P12', 'P15', 'M3', 'M6', 'P4', 'm6', 'm3']	[0, 3, 7]	[4, 7, 11]
42	2.0	0.5	0.75	['A1', 'A2', 'A4', 'C#5', 'A5']	['P8', 'P22', 'M24', 'P29', 'P15', 'M17', 'M3', 'm6']	[0, 4]	[9, 1]
42	2.75	0.125	0.25	['B1', 'B2', 'F#4', 'D#5', 'F#5']	['P8', 'P19', 'M24', 'P26', 'P12', 'M17', 'M6', 'm3']	[0, 3, 7]	[11, 3, 6]
43	1.0	1.0	0.75	['E2', 'E3', 'G4', 'E5', 'G5']	['P8', 'm17', 'P22', 'm24', 'm10', 'P15', 'M6', 'm3']	[0, 3]	[4, 7]
43	1.75	0.125	0.25	['D2', 'D3', 'F#4', 'B4', 'D5', 'F#5']	['P8', 'M17', 'M20', 'P22', 'M24', 'M10', 'M13', 'P15', 'P4', 'm6', 'm3', 'P5', 'M3']	[0, 3, 7]	[11, 2, 6]
43	2.0	0.5	0.75	['C2', 'C3', 'E4', 'C5', 'E5']	['P8', 'M17', 'P22', 'M24', 'M10', 'P15', 'm6', 'M3']	[0, 4]	[0, 4]
43	2.75	0.125	0.25	['B1', 'B2', 'D4', 'G4', 'B4', 'D5']	['P8', 'm17', 'm20', 'P22', 'm24', 'm10', 'm13', 'P15', 'P4', 'M6', 'M3', 'P5', 'm3']	[0, 3, 7]	[7, 11, 2]
44	1.0	1.0	0.75	['A1', 'A2', 'C4', 'F#4', 'A4', 'C5']	['P8', 'm17', 'M20', 'P22', 'm24', 'm10', 'M13', 'P15', 'A4', 'M6', 'm3', 'd5']	[0, 3, 6]	[6, 9, 0]
44	1.75	0.125	0.25	['G1', 'G2', 'C4', 'G4', 'A4', 'C5']	['P8', 'P18', 'P22', 'M23', 'P25', 'P11', 'P15', 'M16', 'P5', 'M6', 'M2', 'P4', 'm3']	[0, 2, 5]	[7, 9, 0]
44	2.0	0.5	0.5	['F#1', 'F#2', 'C4', 'A4', 'C5']	['P8', 'd19', 'm24', 'd26', 'd12', 'm17', 'M6', 'm3']	[0, 3, 6]	[6, 9, 0]
44	2.5	0.25	0.25	['F#1', 'F#2', 'C4', 'A4', 'C5']	['P8', 'd19', 'm24', 'd26', 'd12', 'm17', 'M6', 'm3']	[0, 3, 6]	[6, 9, 0]
44	2.75	0.125	0.25	['E1', 'E2', 'C4', 'G4', 'C5']	['P8', 'm20', 'm24', 'm27', 'm13', 'm17', 'P5', 'P4']	[0, 3, 7]	[0, 4, 7]
45	1.0	1.0	0.3333333333333333	['D1', 'D2', 'C4', 'F#4', 'C5']	['P8', 'm21', 'M24', 'm28', 'm14', 'M17', 'A4', 'd5']	[0, 2, 6]	[0, 2, 6]
45	133/100	0.0625	0.3333333333333333	['D1', 'D2', 'C4', 'F#4', 'B4', 'C5']	['P8', 'm21', 'M24', 'M27', 'm28', 'm14', 'M17', 'M20', 'A4', 'M7', 'P4', 'd5', 'm2']	[0, 1, 3, 7]	[11, 0, 2, 6]
45	167/100	0.0625	0.3333333333333333	['D1', 'D2', 'C4', 'F#4', 'A4', 'C5']	['P8', 'm21', 'M24', 'P26', 'm28', 'm14', 'M17', 'P19', 'A4', 'M6', 'm3', 'd5']	[0, 2, 5, 8]	[6, 9, 0, 2]
45	2.0	0.5	0.3333333333333333	['D1', 'D2', 'B3', 'G4', 'B4']	['P8', 'M20', 'P25', 'M27', 'M13', 'P18', 'm6', 'M3']	[0, 3, 7]	[7, 11, 2]
45	233/100	0.0625	0.3333333333333333	['D1', 'D2', 'B3', 'G4', 'A4', 'B4']	['P8', 'M20', 'P25', 'P26', 'M27', 'M13', 'P18', 'P19', 'm6', 'm7', 'M2', 'M3']	[0, 2, 4, 7]	[7, 9, 11, 2]
45	267/100	0.0625	0.3333333333333333	['D1', 'D2', 'B3', 'G4', 'B4']	['P8', 'M20', 'P25', 'M27', 'M13', 'P18', 'm6', 'M3']	[0, 3, 7]	[7, 11, 2]
46	1.0	1.0	0.3333333333333333	['C2', 'C3', 'A3', 'D4', 'F#4', 'A4', 'D5']	['P8', 'M13', 'M16', 'A18', 'M20', 'M23', 'M6', 'M9', 'A11', 'P4', 'P11', 'M3', 'P5', 'm3', 'm6']	[0, 2, 5, 8]	[6, 9, 0, 2]
46	133/100	0.0625	0.3333333333333333	['B1', 'B2', 'A3', 'D4', 'F#4', 'A4', 'D5']	['P8', 'm14', 'm17', 'P19', 'm21', 'm24', 'm7', 'm10', 'P12', 'P4', 'M6', 'P11', 'M3', 'P5', 'm3', 'm6']	[0, 3, 5, 8]	[6, 9, 11, 2]
46	167/100	0.0625	0.3333333333333333	['A1', 'A2', 'A3', 'D4', 'F#4', 'A4']	['P8', 'P15', 'P18', 'M20', 'P22', 'P11', 'M13', 'P4', 'M6', 'M3', 'P5', 'm3']	[0, 3, 7]	[2, 6, 9]
46	2.0	0.5	0.3333333333333333	['B1', 'B2', 'G3', 'D4', 'G4']	['P8', 'm13', 'm17', 'm20', 'm6', 'm10', 'P5', 'P4']	[0, 3, 7]	[7, 11, 2]
46	233/100	0.0625	0.3333333333333333	['A1', 'A2', 'G3', 'D4', 'G4']	['P8', 'm14', 'P18', 'm21', 'm7', 'P11', 'P5', 'P4']	[0, 2, 7]	[7, 9, 2]
46	267/100	0.0625	0.3333333333333333	['G1', 'G2', 'G3', 'D4', 'G4', 'D5']	['P8', 'P15', 'P19', 'P22', 'P26', 'P12', 'P5', 'P4']	[0, 5]	[2, 7]
47	1.0	1.0	0.3333333333333333	['F#1', 'F#2', 'E-4', 'A4', 'C5', 'E-5']	['P8', 'd21', 'm24', 'd26', 'd28', 'd14', 'm17', 'd19', 'A4', 'M6', 'm3', 'd5']	[0, 3, 6, 9]	[0, 3, 6, 9]
47	133/100	0.0625	0.3333333333333333	['F#1', 'F#2', 'E-4', 'A4', 'C5', 'D5', 'E-5']	['P8', 'd21', 'm24', 'd26', 'm27', 'd28', 'd14', 'm17', 'd19', 'm20', 'A4', 'M6', 'M7', 'm3', 'P4', 'd5', 'M2', 'm2']	[0, 1, 3, 6, 9]	[6, 9, 0, 2, 3]
47	167/100	0.0625	0.3333333333333333	['F#1', 'F#2', 'E-4', 'A4', 'C5', 'E-5']	['P8', 'd21', 'm24', 'd26', 'd28', 'd14', 'm17', 'd19', 'A4', 'M6', 'm3', 'd5']	[0, 3, 6, 9]	[0, 3, 6, 9]
47	2.0	0.5	0.3333333333333333	['G1', 'G2', 'D4', 'B4', 'D5']	['P8', 'P19', 'M24', 'P26', 'P12', 'M17', 'M6', 'm3']	[0, 3, 7]	[7, 11, 2]
47	233/100	0.0625	0.3333333333333333	['G1', 'G2', 'D4', 'B4', 'C5', 'D5']	['P8', 'P19', 'M24', 'P25', 'P26', 'P12', 'M17', 'P18', 'M6', 'm7', 'm2', 'm3', 'M2']	[0, 2, 3, 7]	[7, 11, 0, 2]
47	267/100	0.0625	0.3333333333333333	['G1', 'G2', 'D4', 'B4', 'D5']	['P8', 'P19', 'M24', 'P26', 'P12', 'M17', 'M6', 'm3']	[0, 3, 7]	[7, 11, 2]
48	1.0	1.0	0.3333333333333333	['E-2', 'E-3', 'F#4', 'A4', 'C5', 'F#5']	['P8', 'A16', 'A18', 'M20', 'A23', 'A9', 'A11', 'M13', 'm3', 'd5', 'M6', 'A4']	[0, 3, 6, 9]	[0, 3, 6, 9]
48	133/100	0.0625	0.3333333333333333	['D2', 'D3', 'F#4', 'A4', 'C5', 'F#5']	['P8', 'M17', 'P19', 'm21', 'M24', 'M10', 'P12', 'm14', 'm3', 'd5', 'M6', 'A4']	[0, 2, 5, 8]	[6, 9, 0, 2]
48	167/100	0.0625	0.3333333333333333	['C2', 'C3', 'F#4', 'A4', 'C5', 'F#5']	['P8', 'A18', 'M20', 'P22', 'A25', 'A11', 'M13', 'P15', 'm3', 'd5', 'M6', 'A4']	[0, 3, 6]	[6, 9, 0]
48	2.0	0.5	0.3333333333333333	['D2', 'D3', 'F#4', 'A4', 'D#5', 'F#5']	['P8', 'M17', 'P19', 'A22', 'M24', 'M10', 'P12', 'A15', 'm3', 'M6', 'A4']	[0, 1, 4, 7]	[2, 3, 6, 9]
48	233/100	0.0625	0.16666666666666666	['C2', 'C3', 'F#4', 'A4', 'D#5', 'F#5']	['P8', 'A18', 'M20', 'A23', 'A25', 'A11', 'M13', 'A16', 'm3', 'M6', 'A4']	[0, 3, 6, 9]	[0, 3, 6, 9]
48	2.5	0.25	0.16666666666666666	['C2', 'C3', 'F#4', 'A4', 'D#5', 'F#5']	['P8', 'A18', 'M20', 'A23', 'A25', 'A11', 'M13', 'A16', 'm3', 'M6', 'A4']	[0, 3, 6, 9]	[0, 3, 6, 9]
48	267/100	0.0625	0.3333333333333333	['B1', 'B2', 'F#4', 'A4', 'D#5', 'F#5']	['P8', 'P19', 'm21', 'M24', 'P26', 'P12', 'm14', 'M17', 'm3', 'M6', 'A4']	[0, 2, 5, 8]	[3, 6, 9, 11]
49	1.0	1.0	0.75	['E2', 'E3', 'G4', 'B4', 'E5', 'G5']	['P8', 'm17', 'P19', 'P22', 'm24', 'm10', 'P12', 'P15', 'M3', 'M6', 'P4', 'm6', 'm3']	[0, 3, 7]	[4, 7, 11]
49	1.75	0.125	0.25	['B1', 'B2', 'F#4', 'A4', 'D#5']	['P8', 'P19', 'm21', 'M24', 'P12', 'm14', 'M17', 'm3', 'M6', 'A4']	[0, 2, 5, 8]	[3, 6, 9, 11]
49	2.0	0.5	0.75	['C2', 'C3', 'E4', 'G4', 'E5']	['P8', 'M17', 'P19', 'M24', 'M10', 'P12', 'm3', 'M6']	[0, 3, 7]	[0, 4, 7]
49	2.75	0.125	0.25	['A1', 'A2', 'F#4', 'C5', 'F#5']	['P8', 'M20', 'm24', 'M27', 'M13', 'm17', 'd5', 'A4']	[0, 3, 6]	[6, 9, 0]
50	1.0	1.0	1.0	['B1', 'B2', 'A4', 'C5', 'D#5']	['P8', 'm21', 'm23', 'M24', 'm14', 'm16', 'M17', 'm3', 'A4', 'A2']	[0, 2, 3, 6]	[9, 11, 0, 3]
50	2.0	0.5	0.5	['B1', 'B2', 'G4', 'B4', 'D#5']	['P8', 'm20', 'P22', 'M24', 'm13', 'P15', 'M17', 'M3', 'A5']	[0, 4, 8]	[3, 7, 11]
50	2.5	0.25	0.25	['B1', 'B2', 'F#4', 'A4', 'D#5']	['P8', 'P19', 'm21', 'M24', 'P12', 'm14', 'M17', 'm3', 'M6', 'A4']	[0, 2, 5, 8]	[3, 6, 9, 11]
50	2.75	0.125	0.25	['B1', 'B2', 'F#4', 'A4', 'D#5']	['P8', 'P19', 'm21', 'M24', 'P12', 'm14', 'M17', 'm3', 'M6', 'A4']	[0, 2, 5, 8]	[3, 6, 9, 11]
51	1.0	1.0	0.75	['E2', 'E3', 'E4', 'G4', 'E5']	['P8', 'P15', 'm17', 'P22', 'm10', 'm3', 'M6']	[0, 3]	[4, 7]
51	1.75	0.125	0.25	['D2', 'D3', 'E4', 'D5', 'E5']	['P8', 'M16', 'P22', 'M23', 'M9', 'P15', 'm7', 'M2']	[0, 2]	[2, 4]
51	2.0	0.5	0.75	['C2', 'C3', 'E4', 'C5', 'E5']	['P8', 'M17', 'P22', 'M24', 'M10', 'P15', 'm6', 'M3']	[0, 4]	[0, 4]
51	2.75	0.125	0.25	['B1', 'B2', 'E4', 'B4', 'E5']	['P8', 'P18', 'P22', 'P25', 'P11', 'P15', 'P5', 'P4']	[0, 5]	[11, 4]
52	1.0	1.0	0.75	['C2', 'C3', 'A4', 'A5']	['P8', 'M20', 'M27', 'M13']	[0, 3]	[9, 0]
52	1.75	0.125	0.25	['B1', 'B2', 'A4', 'G5', 'A5']	['P8', 'm21', 'm27', 'm28', 'm14', 'm20', 'm7', 'M2']	[0, 2, 4]	[7, 9, 11]
52	2.0	0.5	0.75	['A1', 'A2', 'A4', 'F#5', 'A5']	['P8', 'P22', 'M27', 'P29', 'P15', 'M20', 'M6', 'm3']	[0, 3]	[6, 9]
52	2.75	0.125	0.25	['G1', 'G2', 'A4', 'E5', 'A5']	['P8', 'M23', 'M27', 'M30', 'M16', 'M20', 'P5', 'P4']	[0, 2, 5]	[4, 7, 9]
53	1.0	1.0	0.75	['F#1', 'F#2', 'D5', 'D6']	['P8', 'm27', 'm34', 'm20']	[0, 4]	[2, 6]
53	1.75	0.125	0.25	['E1', 'E2', 'D5', 'C6', 'D6']	['P8', 'm28', 'm34', 'm35', 'm21', 'm27', 'm7', 'M2']	[0, 2, 4]	[0, 2, 4]
53	2.0	0.5	0.75	['D1', 'D2', 'D5', 'B5', 'D6']	['P8', 'P29', 'M34', 'P36', 'P22', 'M27', 'M6', 'm3']	[0, 3]	[11, 2]
53	2.75	0.125	0.25	['C1', 'C2', 'D5', 'A5', 'D6']	['P8', 'M30', 'M34', 'M37', 'M23', 'M27', 'P5', 'P4']	[0, 2, 5]	[9, 0, 2]
54	1.0	1.0	0.75	['B0', 'B1', 'D#5', 'A5', 'D#6']	['P8', 'M31', 'm35', 'M38', 'M24', 'm28', 'd5', 'A4']	[0, 2, 6]	[9, 11, 3]
54	1.75	0.125	0.25	['B0', 'B1', 'D#5', 'B5', 'D#6']	['P8', 'M31', 'P36', 'M38', 'M24', 'P29', 'm6', 'M3']	[0, 4]	[11, 3]
54	2.0	0.5	0.5	['E1', 'E2', 'E5', 'G5', 'E6']	['P8', 'P29', 'm31', 'P36', 'P22', 'm24', 'm3', 'M6']	[0, 3]	[4, 7]
54	2.5	0.25	0.25				
54	2.75	0.125	0.25	['F#1', 'F#2', 'D5', 'A5', 'D6']	['P8', 'm27', 'm31', 'm34', 'm20', 'm24', 'P5', 'P4']	[0, 3, 7]	[2, 6, 9]
55	1.0	1.0	0.5	['G1', 'G2', 'B4', 'G5', 'B5']	['P8', 'M24', 'P29', 'M31', 'M17', 'P22', 'm6', 'M3']	[0, 4]	[7, 11]
55	1.5	0.25	0.25				
55	1.75	0.125	0.25	['E1', 'E2', 'C5', 'G5', 'C6']	['P8', 'm27', 'm31', 'm34', 'm20', 'm24', 'P5', 'P4']	[0, 3, 7]	[0, 4, 7]
55	2.0	0.5	0.5	['F#1', 'F#2', 'A4', 'F#5', 'A5']	['P8', 'm24', 'P29', 'm31', 'm17', 'P22', 'M6', 'm3']	[0, 3]	[6, 9]
55	2.5	0.25	0.25				
55	2.75	0.125	0.25	['D#1', 'D#2', 'B4', 'F#5', 'B5']	['P8', 'm27', 'm31', 'm34', 'm20', 'm24', 'P5', 'P4']	[0, 3, 7]	[11, 3, 6]
56	1.0	1.0	1.0	['E1', 'E2', 'G4', 'E5', 'G5']	['P8', 'm24', 'P29', 'm31', 'm17', 'P22', 'M6', 'm3']	[0, 3]	[4, 7]
56	2.0	0.5	0.5	['B1', 'B2', 'F#4', 'B4', 'E5', 'F#5']	['P8', 'P19', 'P22', 'P25', 'P26', 'P12', 'P15', 'P18', 'P4', 'm7', 'P5', 'M2']	[0, 2, 7]	[4, 6, 11]
56	2.5	0.25	0.5	['B1', 'B2', 'F#4', 'B4', 'D#5', 'F#5']	['P8', 'P19', 'P22', 'M24', 'P26', 'P12', 'P15', 'M17', 'P4', 'M6', 'M3', 'P5', 'm3']	[0, 3, 7]	[11, 3, 6]
57	1.0	1.0	1.0	['E2', 'E3', 'E4', 'G4', 'B4', 'E5']	['P8', 'P15', 'm17', 'P19', 'P22', 'm10', 'P12', 'm3', 'P5', 'M3', 'M6', 'P4']	[0, 3, 7]	[4, 7, 11]
57	2.0	0.5	0.5				
