0	267/100	0.25	0.5	['D5']	[]	[0]	[2]
1	1.0	1.0	1.0	['E-5']	[]	[0]	[3]
1	167/100	0.25	0.5	['E-5']	[]	[0]	[3]
1	2.0	0.5	1.0	['A4', 'C5', 'E-5', 'G5', 'E-6']	['m3', 'd5', 'm7', 'd12', 'P5', 'm10', 'M3', 'P8', 'm6']	[0, 2, 5, 8]	[7, 9, 0, 3]
1	267/100	0.25	0.5	['A4', 'C5', 'E-5', 'G5', 'E-6']	['m3', 'd5', 'm7', 'd12', 'P5', 'm10', 'M3', 'P8', 'm6']	[0, 2, 5, 8]	[7, 9, 0, 3]
2	1.0	1.0	0.5	['A4']	[]	[0]	[9]
2	133/100	0.25	0.5	['B-3', 'D4', 'F#4', 'A4', 'B-4', 'D5', 'F#5']	['M3', 'A5', 'M7', 'P8', 'M10', 'A12', 'P5', 'm6', 'm3', 'd4', 'm2', 'P4', 'M6']	[0, 1, 4, 8]	[2, 6, 9, 10]
2	167/100	0.25	0.5	['B-3', 'D4', 'F#4', 'B-4', 'D5', 'F#5', 'A5']	['M3', 'A5', 'P8', 'M10', 'A12', 'M14', 'm6', 'P12', 'd4', 'm10', 'M7', 'P5', 'm3']	[0, 1, 4, 8]	[2, 6, 9, 10]
2	2.0	0.5	0.5	['B-3', 'D4', 'F#4', 'B-4', 'D5', 'F#5', 'D6']	['M3', 'A5', 'P8', 'M10', 'A12', 'M17', 'm6', 'P15', 'd4', 'm13']	[0, 4, 8]	[2, 6, 10]
2	233/100	0.25	0.5				
2	267/100	0.25	0.5	['A4']	[]	[0]	[9]
3	1.0	1.0	1.0	['D5']	[]	[0]	[2]
3	167/100	0.25	0.5	['D5']	[]	[0]	[2]
3	2.0	0.5	1.0	['E-4', 'G4', 'D5', 'E-5', 'G5', 'D6']	['M3', 'M7', 'P8', 'M10', 'M14', 'P5', 'm6', 'P12', 'm2', 'P4']	[0, 1, 5]	[2, 3, 7]
3	267/100	0.25	0.5	['E-4', 'G4', 'D5', 'E-5', 'G5', 'D6']	['M3', 'M7', 'P8', 'M10', 'M14', 'P5', 'm6', 'P12', 'm2', 'P4']	[0, 1, 5]	[2, 3, 7]
4	1.0	1.0	0.5	['G4']	[]	[0]	[7]
4	133/100	0.25	0.5	['A-3', 'E-4', 'A-4', 'C5', 'E-5']	['P5', 'P8', 'M10', 'P12', 'P4', 'M6', 'M3', 'm3']	[0, 3, 7]	[8, 0, 3]
4	167/100	0.25	0.5	['A-3', 'E-4', 'A-4', 'C5', 'E-5', 'G5']	['P5', 'P8', 'M10', 'P12', 'M14', 'P4', 'M6', 'M3', 'M7', 'm3']	[0, 1, 5, 8]	[7, 8, 0, 3]
4	2.0	0.5	0.5	['A-3', 'E-4', 'A-4', 'C5', 'E-5', 'G5', 'C6']	['P5', 'P8', 'M10', 'P12', 'M14', 'M17', 'P4', 'M6', 'M13', 'M3', 'M7', 'm3']	[0, 1, 5, 8]	[7, 8, 0, 3]
4	233/100	0.25	0.5	['G4']	[]	[0]	[7]
4	267/100	0.25	0.5	['G4']	[]	[0]	[7]
5	1.0	1.0	1.0	['C5']	[]	[0]	[0]
5	167/100	0.25	0.5	['C5']	[]	[0]	[0]
5	2.0	0.5	1.0	['D4', 'F4', 'A-4', 'C5', 'F5', 'C6']	['m3', 'd5', 'm7', 'm10', 'm14', 'P5', 'P8', 'P12', 'M3', 'M6', 'M10', 'P4']	[0, 2, 5, 8]	[0, 2, 5, 8]
