1	1.0	1.0	1.75	['C2', 'C3', 'G3', 'C4', 'E-4']	['P8', 'P12', 'P15', 'm17', 'P5', 'm10', 'P4', 'm6', 'm3']	[0, 3, 7]	[0, 3, 7]
1	2.75	0.125	0.25	['C2', 'C3', 'G3', 'C4', 'E-4']	['P8', 'P12', 'P15', 'm17', 'P5', 'm10', 'P4', 'm6', 'm3']	[0, 3, 7]	[0, 3, 7]
1	3.0	0.5	0.5	['C2', 'C3', 'G3', 'C4', 'E-4']	['P8', 'P12', 'P15', 'm17', 'P5', 'm10', 'P4', 'm6', 'm3']	[0, 3, 7]	[0, 3, 7]
1	3.5	0.25	0.5				
2	1.0	1.0	1.75	['C2', 'C3', 'G3', 'C4', 'E-4']	['P8', 'P12', 'P15', 'm17', 'P5', 'm10', 'P4', 'm6', 'm3']	[0, 3, 7]	[0, 3, 7]
2	2.75	0.125	0.25	['C2', 'C3', 'G3', 'C4', 'E-4']	['P8', 'P12', 'P15', 'm17', 'P5', 'm10', 'P4', 'm6', 'm3']	[0, 3, 7]	[0, 3, 7]
2	3.0	0.5	0.5	['C2', 'C3', 'G3', 'C4', 'E-4']	['P8', 'P12', 'P15', 'm17', 'P5', 'm10', 'P4', 'm6', 'm3']	[0, 3, 7]	[0, 3, 7]
2	3.5	0.25	0.5				
3	1.0	1.0	1.0	['C2', 'C3', 'G3', 'C4', 'E-4']	['P8', 'P12', 'P15', 'm17', 'P5', 'm10', 'P4', 'm6', 'm3']	[0, 3, 7]	[0, 3, 7]
3	2.0	0.5	1.0	['E-2', 'E-3', 'G3', 'C4', 'E-4']	['P8', 'M10', 'M13', 'P15', 'M3', 'M6', 'P4', 'm6', 'm3']	[0, 3, 7]	[0, 3, 7]
3	3.0	0.5	1.0	['C2', 'C3', 'G3', 'C4', 'E-4']	['P8', 'P12', 'P15', 'm17', 'P5', 'm10', 'P4', 'm6', 'm3']	[0, 3, 7]	[0, 3, 7]
4	1.0	1.0	1.75	['F2', 'F3', 'A-3', 'B3', 'D4']	['P8', 'm10', 'A11', 'M13', 'm3', 'A4', 'M6', 'A2']	[0, 3, 6, 9]	[2, 5, 8, 11]
4	2.75	0.125	0.25	['F2', 'F3', 'A-3', 'B3', 'D4']	['P8', 'm10', 'A11', 'M13', 'm3', 'A4', 'M6', 'A2']	[0, 3, 6, 9]	[2, 5, 8, 11]
4	3.0	0.5	1.0	['F2', 'F3', 'A-3', 'B3', 'D4']	['P8', 'm10', 'A11', 'M13', 'm3', 'A4', 'M6', 'A2']	[0, 3, 6, 9]	[2, 5, 8, 11]
5	1.0	1.0	1.75	['F#1', 'F#2', 'A3', 'C4', 'D4']	['P8', 'm17', 'd19', 'm20', 'm10', 'd12', 'm13', 'm3', 'P4', 'M2']	[0, 2, 5, 8]	[6, 9, 0, 2]
5	2.75	0.125	0.25	['F#1', 'F#2', 'A3', 'C4', 'D4']	['P8', 'm17', 'd19', 'm20', 'm10', 'd12', 'm13', 'm3', 'P4', 'M2']	[0, 2, 5, 8]	[6, 9, 0, 2]
5	3.0	0.5	0.5	['F#1', 'F#2', 'A3', 'C4', 'D4']	['P8', 'm17', 'd19', 'm20', 'm10', 'd12', 'm13', 'm3', 'P4', 'M2']	[0, 2, 5, 8]	[6, 9, 0, 2]
5	3.5	0.25	0.5				
6	1.0	1.0	1.75	['F#1', 'F#2', 'A3', 'C4', 'D4']	['P8', 'm17', 'd19', 'm20', 'm10', 'd12', 'm13', 'm3', 'P4', 'M2']	[0, 2, 5, 8]	[6, 9, 0, 2]
6	2.75	0.125	0.25	['F#1', 'F#2', 'A3', 'C4', 'D4']	['P8', 'm17', 'd19', 'm20', 'm10', 'd12', 'm13', 'm3', 'P4', 'M2']	[0, 2, 5, 8]	[6, 9, 0, 2]
6	3.0	0.5	0.5	['F#1', 'F#2', 'A3', 'C4', 'D4']	['P8', 'm17', 'd19', 'm20', 'm10', 'd12', 'm13', 'm3', 'P4', 'M2']	[0, 2, 5, 8]	[6, 9, 0, 2]
6	3.5	0.25	0.5				
7	1.0	1.0	1.0	['G1', 'G2', 'G3', 'C4', 'E-4']	['P8', 'P15', 'P18', 'm20', 'P11', 'm13', 'P4', 'm6', 'm3']	[0, 3, 7]	[0, 3, 7]
7	2.0	0.5	1.0	['G1', 'G2', 'G3', 'C4', 'D4']	['P8', 'P15', 'P18', 'P19', 'P11', 'P12', 'P4', 'P5', 'M2']	[0, 2, 7]	[0, 2, 7]
7	3.0	0.5	1.0	['G1', 'G2', 'G3', 'B3', 'E-4']	['P8', 'P15', 'M17', 'm20', 'M10', 'm13', 'M3', 'm6', 'd4']	[0, 4, 8]	[3, 7, 11]
8	1.0	1.0	1.75	['C2', 'C3', 'E-3', 'G3', 'C4']	['P8', 'm10', 'P12', 'P15', 'm3', 'P5', 'M3', 'M6', 'P4']	[0, 3, 7]	[0, 3, 7]
8	2.75	0.125	0.25	['C2', 'C3', 'E-3', 'G3', 'C4']	['P8', 'm10', 'P12', 'P15', 'm3', 'P5', 'M3', 'M6', 'P4']	[0, 3, 7]	[0, 3, 7]
8	3.0	0.5	0.5	['C2', 'C3', 'E-3', 'G3', 'C4']	['P8', 'm10', 'P12', 'P15', 'm3', 'P5', 'M3', 'M6', 'P4']	[0, 3, 7]	[0, 3, 7]
8	3.5	0.25	0.5				
